FeatureID,control_means,treatment_means,log2FC,pval,pval.adj,Expression,fdrtool_pvalue,fdrtool_qval,label,Name,Formula,Calc. MW,Class
Feature0224,26.524279909608172,21.83532263046047,-4.688957279147701,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in both,NA,C45 H77 N2 O10 P,836.53128,Lipid
Feature0220,24.310679815831755,8.855757223934047,-15.454922591897708,0.06397706346338605,0.081591250483217,Downregulated,0.06397706346338605,0.013226319991662204,Label in treatment,NA,C29 H48 N2 O20 P2,806.2291,Amino Sugar
Feature0219,24.310113479120137,19.32538380637912,-4.984729672741018,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in both,NA,C38 H59 N2 O14 P,798.36968,Protein
Feature0211,25.475941135587618,13.807235362480188,-11.66870577310743,0.068764678354851,0.081591250483217,Downregulated,0.068764678354851,0.013226319991662202,Label in control,NA,C34 H51 N2 O15 P,758.30143,Protein
Feature0209,23.98053986064809,4.1443283935754,-19.83621146707269,0.04603510716036463,0.081591250483217,Downregulated,0.04603510716036463,0.013226319991662202,Label in control,NA,C39 H55 N2 O7 P3,756.32245,Lignin
Feature0204,21.07100834698937,15.15010676469108,-5.92090158229829,0.068764678354851,0.081591250483217,Downregulated,0.068764678354851,0.013226319991662202,Label in control,NA,C36 H61 N2 O11 P,728.40019,Protein
Feature0199,22.975334519077638,4.285014798508112,-18.690319720569526,0.04603510716036463,0.081591250483217,Downregulated,0.04603510716036463,0.013226319991662202,Label in control,NA,C33 H53 N4 O8 P3,726.31122,Lipid
Feature0198,25.58385850271717,20.99076877278491,-4.5930897299322595,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in both,NA,C37 H61 N2 O6 P3,722.37393,Lipid
Feature0190,25.02708065577644,13.297989346821407,-11.729091308955034,0.068764678354851,0.081591250483217,Downregulated,0.068764678354851,0.013226319991662202,Label in control,NA,C31 H37 N2 O15 P,708.19138,Lignin
Feature0189,29.067004462312447,22.1826902374775,-6.884314224834945,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in both,"3-[(4-O-Acetyl-6-deoxy-alpha-L-mannopyranosyl)oxy]-2-(3,4-dihydroxyphenyl)-5-hydroxy-6-methoxy-4-oxo-4H-chromen-7-yl 2-O-acetyl-6-deoxy-alpha-L-mannopyranoside",C32 H36 O18,708.19128,Lignin
Feature0186,26.372799763576804,23.101877179777954,-3.27092258379885,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in both,NA,C36 H37 N2 O7 P3,702.18136,Lignin
Feature0185,25.43212979828064,20.67506392221798,-4.757065876062661,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in both,NA,C35 H63 N2 O6 P3,700.38921,Lipid
Feature0170,24.665949867429177,9.267119688245854,-15.398830179183323,0.06397706346338605,0.081591250483217,Downregulated,0.06397706346338605,0.013226319991662204,Label in both,NA,C28 H39 N2 O13 P,642.21706,Lignin
Feature0169,24.17358687776437,14.43904290113652,-9.734543976627851,0.068764678354851,0.081591250483217,Downregulated,0.068764678354851,0.013226319991662202,Label in both,"1-Acetoxy-3-(palmitoyloxy)-2-propanyl (9Z,12Z,15Z)-9,12,15-octadecatrienoate",C39 H68 O6,632.50231,Lipid
Feature0165,26.61213580489899,21.29703679348082,-5.3150990114181695,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in control,NA,C28 H34 O12 S2,626.14937,Lignin
Feature0163,25.023383391307323,0,-25.023383391307323,0.021592715125815287,0.081591250483217,Downregulated,0.021592715125815287,0.013226319991662202,Label in control,NA,C35 H61 N2 O5 P,620.42949,Lipid
Feature0162,23.027600460985308,4.341049026429356,-18.686551434555952,0.04603510716036463,0.081591250483217,Downregulated,0.04603510716036463,0.013226319991662202,Label in both,NA,C35 H57 N2 O5 P,616.39823,Lipid
Feature0161,23.535053631110998,0,-23.535053631110998,0.021592715125815287,0.081591250483217,Downregulated,0.021592715125815287,0.013226319991662202,Label in control,NA,C38 H62 O6,614.45287,Lipid
Feature0160,25.429613408119934,20.780042589926644,-4.64957081819329,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in both,NA,C25 H45 N2 O13 P,612.26381,Protein
Feature0159,24.335458156387716,10.459034745701631,-13.876423410686085,0.06397706346338605,0.081591250483217,Downregulated,0.06397706346338605,0.013226319991662204,Label in control,NA,C25 H45 N2 O13 P,612.26381,Protein
Feature0158,26.24368455744412,0,-26.24368455744412,0.021592715125815287,0.081591250483217,Downregulated,0.021592715125815287,0.013226319991662202,Label in control,"(1S,5S,7S)-3-(3,4-Dihydroxybenzoyl)-4-hydroxy-5-[(2R)-2-isopropyl-5-methylhexyl]-8,8-dimethyl-1,7-bis(3-methylbutyl)bicyclo[3.3.1]non-3-ene-2,9-dione",C38 H58 O6,610.42172,Lipid
Feature0157,24.457525958884098,22.537034496566058,-1.92049146231804,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in both,Rutin,C27 H30 O16,610.15638,Lignin
Feature0156,27.47984975178529,20.142341250652386,-7.3375085011329055,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in both,Rutin,C27 H30 O16,610.15435,Lignin
Feature0155,26.240520975817876,15.975502787528686,-10.26501818828919,0.068764678354851,0.081591250483217,Downregulated,0.068764678354851,0.013226319991662202,Label in control,NA,C26 H31 N2 O13 P,610.15435,Lignin
Feature0154,24.457525958884098,22.537034496566058,-1.92049146231804,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in both,Rutin,C27 H30 O16,610.15435,Lignin
Feature0150,25.714240029000557,23.98397098574427,-1.7302690432562855,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in both,NA,C27 H39 N2 O11 P,598.22718,Lignin
Feature0147,17.91912476032335,3.7397136315062496,-14.1794111288171,0.04603510716036463,0.081591250483217,Downregulated,0.04603510716036463,0.013226319991662202,Label in control,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-seryl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",C29 H29 N2 O10 P,596.15383,Lignin
Feature0146,16.111791257081435,19.920700242387152,3.8089089853057168,0.06407750645105947,0.081591250483217,Upregulated,0.06407750645105947,0.013226319991662206,Label in control,"2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-4-oxo-4H-chromen-3-yl 6-O-β-D-xylopyranosyl-β-D-glucopyranoside",C26 H28 O16,596.1387,Lignin
Feature0145,30.11709837215248,23.58740422196555,-6.529694150186931,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in both,"2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-4-oxo-4H-chromen-3-yl 6-O-β-D-xylopyranosyl-β-D-glucopyranoside",C26 H28 O16,596.13842,Lignin
Feature0144,25.678444013033605,20.135312036068914,-5.543131976964691,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in both,NA,C26 H46 N2 O11 S,594.28116,Protein
Feature0143,25.949122514460655,22.869932421217502,-3.0791900932431524,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in both,NA,C28 H42 N4 O8 S,594.27164,Lipid
Feature0142,26.224868972526217,24.291146802306034,-1.9337221702201823,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in treatment,NA,C26 H31 N2 O12 P,594.15921,Lignin
Feature0141,23.762830931759275,13.651258504833454,-10.111572426925822,0.068764678354851,0.081591250483217,Downregulated,0.068764678354851,0.013226319991662202,Label in both,"5,7-Dihydroxy-2-(4-hydroxyphenyl)-4-oxo-4H-chromen-3-yl 6-O-(6-deoxyhexopyranosyl)hexopyranoside",C27 H30 O15,594.15921,Lignin
Feature0140,23.93089871097302,13.869067914921075,-10.061830796051943,0.068764678354851,0.081591250483217,Downregulated,0.068764678354851,0.013226319991662202,Label in control,NA,C26 H31 N2 O12 P,594.15921,Lignin
Feature0139,24.76746610906283,23.083298076473493,-1.6841680325893371,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in both,NA,C28 H26 N4 O11,594.15921,Lignin
Feature0138,18.43112707743631,21.27409868801488,2.8429716105785694,0.06407750645105947,0.081591250483217,Upregulated,0.06407750645105947,0.013226319991662206,Label in control,tiliroside,C30 H26 O13,594.13822,Lignin
Feature0137,24.001468435571454,0,-24.001468435571454,0.021592715125815287,0.081591250483217,Downregulated,0.021592715125815287,0.013226319991662202,Label in control,Triisononyl trimellitate,C36 H60 O6,588.43957,Lipid
Feature0136,0,20.675088159854074,20.675088159854074,0.021592715125815287,0.081591250483217,Upregulated,0.021592715125815287,0.013226319991662202,Label in treatment,NA,C25 H44 O15,584.26856,Amino Sugar
Feature0132,22.628614421702846,13.774303957868199,-8.854310463834647,0.068764678354851,0.081591250483217,Downregulated,0.068764678354851,0.013226319991662202,Label in both,NA,C19 H37 N O15 P2,581.16225,Carbohydrate
Feature0130,24.60882265048597,8.494253074317797,-16.114569576168172,0.06397706346338605,0.081591250483217,Downregulated,0.06397706346338605,0.013226319991662204,Label in control,NA,C25 H45 N2 O11 P,580.27378,Protein
Feature0129,23.538588957461698,19.032154792543977,-4.506434164917721,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in both,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",C29 H29 N2 O9 P,580.15856,Lignin
Feature0128,24.701758156004438,9.106223132629077,-15.59553502337536,0.06397706346338605,0.081591250483217,Downregulated,0.06397706346338605,0.013226319991662204,Label in control,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",C29 H29 N2 O9 P,580.15856,Lignin
Feature0127,26.42176096805065,24.321872018003283,-2.099888950047365,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in both,NA,C20 H29 N4 O14 P,580.14336,Tannin
Feature0126,23.40070354191515,21.64796294334736,-1.7527405985677902,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in both,NA,C25 H29 N2 O12 P,580.14336,Lignin
Feature0125,27.091411838130387,14.711906857922365,-12.379504980208022,0.068764678354851,0.081591250483217,Downregulated,0.068764678354851,0.013226319991662202,Label in control,NP-002737,C26 H28 O15,580.14332,Lignin
Feature0122,26.51038870568891,22.37107991054655,-4.139308795142362,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in both,NA,C22 H43 N8 O6 P S,578.27677,Lipid
Feature0121,16.914062236568224,25.618122831319134,8.70406059475091,0.06407750645105947,0.081591250483217,Upregulated,0.06407750645105947,0.013226319991662206,Label in both,NA,C25 H43 N2 O9 P S,578.24047,Protein
Feature0118,24.104735545631296,21.772807031945273,-2.331928513686023,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in control,NA,C24 H37 O8 P3 S,578.14294,Protein
Feature0117,24.396917097414878,22.742287100487133,-1.6546299969277456,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in control,(+)-Procyanidin B2,C30 H26 O12,578.14291,Lignin
Feature0116,25.971153102856242,23.510847816506487,-2.4603052863497545,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in both,NA,C29 H27 N2 O9 P,578.14288,Lignin
Feature0115,27.108210597268865,23.407272591334,-3.7009380059348658,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in both,(+)-Procyanidin B2,C30 H26 O12,578.14287,Lignin
Feature0114,17.296089406162526,0,-17.296089406162526,0.021592715125815287,0.081591250483217,Downregulated,0.021592715125815287,0.013226319991662202,Label in control,NA,C29 H25 N2 O9 P,576.12743,Lignin
Feature0113,19.049327288040033,26.19501741036992,7.1456901223298885,0.06407750645105947,0.081591250483217,Upregulated,0.06407750645105947,0.013226319991662206,Label in control,Procyanidin A2,C30 H24 O12,576.12739,Condensed HC
Feature0112,10.255670485235683,23.213449177001557,12.957778691765874,0.06397706346338605,0.081591250483217,Upregulated,0.06397706346338605,0.013226319991662204,Label in treatment,NA,C26 H37 N2 O10 P,568.21633,Lignin
Feature0108,23.506883948733197,20.461049294920738,-3.0458346538124594,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in control,NA,C23 H39 N4 O10 P,562.24204,Protein
Feature0107,27.165546268881105,22.882857007260185,-4.28268926162092,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in both,3-Hydroxy-2-(palmitoyloxy)propyl 6-deoxy-6-sulfohexopyranoside,C25 H48 O11 S,556.29225,Protein
Feature0106,24.672091357530004,8.764153918956374,-15.90793743857363,0.06397706346338605,0.081591250483217,Downregulated,0.06397706346338605,0.013226319991662204,Label in control,NA,C24 H45 N2 O10 P,552.27876,Protein
Feature0105,22.00375630896575,23.705810189470817,1.7020538805050656,0.06407750645105947,0.081591250483217,Upregulated,0.06407750645105947,0.013226319991662206,Label in control,"[7-Hydroxy-1-(4-hydroxy-3,5-dimethoxyphenyl)-3-(hydroxymethyl)-6,8-dimethoxy-1,2,3,4-tetrahydro-2-naphthalenyl]methyl pentopyranoside",C27 H36 O12,552.22135,Lignin
Feature0104,17.770404562479584,24.164504492206092,6.394099929726508,0.06407750645105947,0.081591250483217,Upregulated,0.06407750645105947,0.013226319991662206,Label in control,"[7-Hydroxy-1-(4-hydroxy-3,5-dimethoxyphenyl)-3-(hydroxymethyl)-6,8-dimethoxy-1,2,3,4-tetrahydro-2-naphthalenyl]methyl pentopyranoside",C27 H36 O12,552.22134,Lignin
Feature0103,26.341536225578984,14.298677701592402,-12.042858523986583,0.068764678354851,0.081591250483217,Downregulated,0.068764678354851,0.013226319991662202,Label in control,NA,C23 H23 N2 O12 P,550.09668,Lignin
Feature0097,24.707740773876196,18.581507291622316,-6.12623348225388,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in control,NA,C24 H53 N3 O6 P2,541.33852,Lipid
Feature0096,19.338029763215147,21.98062647888834,2.642596715673193,0.06407750645105947,0.081591250483217,Upregulated,0.06407750645105947,0.013226319991662206,Label in control,NA,C24 H31 N2 O10 P,538.16932,Lignin
Feature0095,20.84447365294504,25.423199752299517,4.578726099354476,0.06407750645105947,0.081591250483217,Upregulated,0.06407750645105947,0.013226319991662206,Label in both,NA,C28 H29 N2 O5 P S,536.15362,Lignin
Feature0092,23.053455860167624,4.203374999998348,-18.850080860169275,0.04603510716036463,0.081591250483217,Downregulated,0.04603510716036463,0.013226319991662202,Label in control,NA,C22 H42 O14,530.2583,Amino Sugar
Feature0089,15.699190438877395,24.632248288045794,8.9330578491684,0.06407750645105947,0.081591250483217,Upregulated,0.06407750645105947,0.013226319991662206,Label in treatment,"2-(Hydroxymethyl)-6-{[2,3,4-trihydroxy-5,6-bis(phenylhydrazono)hexyl]oxy}tetrahydro-2H-pyran-3,4,5-triol",C24 H32 N4 O9,520.21605,Lignin
Feature0085,24.41313464442988,21.908285558745863,-2.504849085684018,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in both,NA,C21 H31 N2 O11 P,518.16411,Lignin
Feature0077,27.136539479469057,20.31980094630066,-6.816738533168397,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in control,NA,C24 H18 N4 O9,506.10643,Condensed HC
Feature0075,0,23.570584810179113,23.570584810179113,0.021592715125815287,0.081591250483217,Upregulated,0.021592715125815287,0.013226319991662202,Label in treatment,NP-003535,C30 H48 O6,504.34545,Lipid
Feature0074,24.782203788571298,13.629576332444039,-11.15262745612726,0.068764678354851,0.081591250483217,Downregulated,0.068764678354851,0.013226319991662202,Label in control,NA,C21 H44 N2 O9 S,500.27545,Protein
Feature0069,9.86396356829685,23.644165280795637,13.780201712498787,0.06397706346338605,0.081591250483217,Upregulated,0.06397706346338605,0.013226319991662204,Label in treatment,NA,C18 H42 N2 O7 P2 S,492.22115,Other
Feature0064,25.05559363114058,8.692575194248228,-16.363018436892354,0.06397706346338605,0.081591250483217,Downregulated,0.06397706346338605,0.013226319991662204,Label in both,NA,C15 H28 N2 O12 P2,490.11155,Carbohydrate
Feature0059,26.408504301019306,20.634785318110005,-5.773718982909301,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in both,NA,C26 H47 O2 P3,484.28036,Lipid
Feature0058,25.732038574278526,18.37669154995933,-7.355347024319197,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in both,NA,C21 H42 N2 O8 S,482.2648,Protein
Feature0054,9.292116816176076,20.678543952750278,11.386427136574202,0.06397706346338605,0.081591250483217,Upregulated,0.06397706346338605,0.013226319991662204,Label in treatment,NA,C17 H31 N8 O6 P,474.21056,Protein
Feature0051,23.27661294830331,9.39706193397492,-13.87955101432839,0.06397706346338605,0.081591250483217,Downregulated,0.06397706346338605,0.013226319991662204,Label in control,NA,C25 H42 O4 P2,468.25731,Lipid
Feature0050,9.260236109331046,21.11119595966577,11.850959850334725,0.06397706346338605,0.081591250483217,Upregulated,0.06397706346338605,0.013226319991662204,Label in treatment,Plantagoside,C21 H22 O12,466.11139,Lignin
Feature0044,22.285334261889687,25.137723512580855,2.852389250691168,0.06407750645105947,0.081591250483217,Upregulated,0.06407750645105947,0.013226319991662206,Label in control,Decaffeoylverbascoside,C20 H30 O12,462.17404,Amino Sugar
Feature0043,22.023571592941494,26.013597938516305,3.9900263455748117,0.06407750645105947,0.081591250483217,Upregulated,0.06407750645105947,0.013226319991662206,Label in control,L-alpha-Glutamyl-L-tryptophyl-L-glutamic acid,C21 H26 N4 O8,462.17403,Lignin
Feature0042,10.23059844444095,23.60726194598632,13.37666350154537,0.06397706346338605,0.081591250483217,Upregulated,0.06397706346338605,0.013226319991662204,Label in treatment,Taselisib,C24 H28 N8 O2,460.23139,Unsaturated HC
Feature0041,25.225405510399654,21.303548620737796,-3.921856889661857,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in control,NA,C15 H35 N8 O6 P,454.24177,Other
Feature0038,9.716890104427346,23.90425540255313,14.187365298125783,0.06397706346338605,0.081591250483217,Upregulated,0.06397706346338605,0.013226319991662204,Label in treatment,"(6,6-Dimethylbicyclo[3.1.1]hept-2-yl)methyl 6-O-[(2R,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)tetrahydro-2-furanyl]-β-D-glucopyranoside",C21 H36 O10,448.23123,Protein
Feature0036,27.30700332013918,24.306378916432152,-3.000624403707029,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in both,"(1ξ)-1,5-Anhydro-1-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxo-4H-chromen-8-yl]-D-galactitol",C21 H20 O11,448.10115,Lignin
Feature0035,19.58319480868235,25.9157196412755,6.332524832593151,0.06407750645105947,0.081591250483217,Upregulated,0.06407750645105947,0.013226319991662206,Label in control,"2-[4-(2-Hydroxy-5-nitrophenyl)-1H-1,2,3-triazol-1-yl]-2-isopropyl-7H-furo[3,2-g]chromene-3,7(2H)-dione",C22 H16 N4 O7,448.1009,Condensed HC
Feature0033,22.80655150340821,4.185149065253899,-18.62140243815431,0.04603510716036463,0.081591250483217,Downregulated,0.04603510716036463,0.013226319991662202,Label in control,NA,C20 H36 O10,436.23117,Protein
Feature0031,25.02411159396769,13.985171140270182,-11.038940453697506,0.068764678354851,0.081591250483217,Downregulated,0.068764678354851,0.013226319991662202,Label in both,MFCD00083286,C21 H30 N4 O6,434.21546,Lignin
Feature0028,25.109662690520743,21.703953005035434,-3.4057096854853093,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in both,"1-[1-Benzyl-4-(4-benzyl-1-piperazinyl)-6-methyl-2-thioxo-1,2-dihydro-5-pyrimidinyl]ethanone",C25 H28 N4 O S,432.19974,Unsaturated HC
Feature0027,24.48108136263089,21.1360190101025,-3.3450623525283874,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in control,"2-(4-Acetylphenoxy)-N-(6-amino-1-butyl-2,4-dioxo-1,2,3,4-tetrahydro-5-pyrimidinyl)-N-(2-methoxyethyl)acetamide",C21 H28 N4 O6,432.19974,Lignin
Feature0026,24.544951011354236,22.722610870727344,-1.822340140626892,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in both,NP-018730,C21 H20 O10,432.1058,Lignin
Feature0025,23.693060331323643,21.198048324564557,-2.4950120067590866,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in both,"2-[(6-Amino-2,4-dioxo-1-propyl-1,2,3,4-tetrahydro-5-pyrimidinyl)(butyl)amino]-2-oxoethyl 4-formylbenzoate",C21 H26 N4 O6,430.18403,Lignin
Feature0024,26.200020150673907,20.191740461975144,-6.008279688698764,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in both,NA,C31 H14 N2 O,430.11137,Condensed HC
Feature0020,18.216765945915483,25.23982180114307,7.023055855227586,0.06407750645105947,0.081591250483217,Upregulated,0.06407750645105947,0.013226319991662206,Label in control,N-({4-[(4-Methyl-1-piperazinyl)sulfonyl]phenyl}carbamothioyl)benzamide,C19 H22 N4 O3 S2,418.11126,Lignin
Feature0017,8.344208400763055,23.46555300115972,15.121344600396665,0.06397706346338605,0.081591250483217,Upregulated,0.06397706346338605,0.013226319991662204,Label in treatment,"11-(1-Naphthyl)-3-phenyl-2,3,4,5,10,11-hexahydro-1H-dibenzo[b,e][1,4]diazepin-1-one",C29 H24 N2 O,416.18697,Unsaturated HC
Feature0016,8.737440121031067,23.010847155426205,14.273407034395138,0.06397706346338605,0.081591250483217,Upregulated,0.06397706346338605,0.013226319991662204,Label in treatment,"N-[2-(4-Benzyl-1-piperazinyl)-2-oxoethyl]-N',N'-dimethyl-N-phenylsulfuric diamide",C21 H28 N4 O3 S,416.18697,Lignin
Feature0013,17.38832410393949,27.273609643682565,9.885285539743077,0.06407750645105947,0.081591250483217,Upregulated,0.06407750645105947,0.013226319991662206,Label in treatment,beta-d-glucose pentaacetate,C16 H22 O11,390.1168,Tannin
Feature0012,19.657926188598186,24.27637483338592,4.618448644787733,0.06407750645105947,0.081591250483217,Upregulated,0.06407750645105947,0.013226319991662206,Label in control,"2-(4,5-Dimethoxy-2-nitrophenyl)-N'-[(E)-(4-nitrophenyl)methylene]acetohydrazide",C17 H16 N4 O7,388.10094,Lignin
Feature0011,23.24670555042264,12.59624543402551,-10.650460116397129,0.068764678354851,0.081591250483217,Downregulated,0.068764678354851,0.013226319991662202,Label in control,NA,C11 H25 N8 O5 P,380.16834,Protein
Feature0010,24.578775932566018,14.959063537537244,-9.619712395028774,0.068764678354851,0.081591250483217,Downregulated,0.068764678354851,0.013226319991662202,Label in control,"Ethyl 1-benzyl-2-imino-5-oxo-1,5-dihydro-2H-dipyrido[1,2-a:2',3'-d]pyrimidine-3-carboxylate",C21 H18 N4 O3,374.13705,Lignin
Feature0009,25.218713557765568,9.921490832967724,-15.297222724797845,0.06397706346338605,0.081591250483217,Downregulated,0.06397706346338605,0.013226319991662204,Label in control,2-O-acetyl-alpha-D-abequopyranosyl-(1->3)-alpha-D-mannopyranose,C14 H24 O10,352.13733,Carbohydrate
Feature0007,27.989761500991623,24.674940552581532,-3.314820948410091,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in both,Corchorifatty acid F,C18 H32 O5,328.22525,Lipid
Feature0006,20.734894519589467,17.903370563488778,-2.831523956100689,0.06407750645105947,0.081591250483217,Downregulated,0.06407750645105947,0.013226319991662206,Label in both,4-(3-Hydroxybutyl)phenyl β-D-glucopyranoside,C16 H24 O7,328.1524,Protein
