FeatureID,control_means,treatment_means,log2FC,pval,pval.adj,Expression,fdrtool_pvalue,fdrtool_qval,label,Name,Formula,Calc. MW,Class
Feature0170,24.665949867429177,19.653061215307318,-5.012888652121859,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in control,NA,C28 H39 N2 O13 P,642.21706,Lignin
Feature0169,24.17358687776437,7.751717746966734,-16.42186913079764,0.06397706346338605,0.07709324994893094,Downregulated,0.06397706346338605,0.008789893477962048,Label in control,"1-Acetoxy-3-(palmitoyloxy)-2-propanyl (9Z,12Z,15Z)-9,12,15-octadecatrienoate",C39 H68 O6,632.50231,Lipid
Feature0167,10.356430534931688,22.955599012923912,12.599168477992224,0.06397706346338605,0.07709324994893094,Upregulated,0.06397706346338605,0.008789893477962048,Label in treatment,NA,C28 H41 N2 O12 P,628.23775,Lignin
Feature0165,26.61213580489899,19.87632890024529,-6.7358069046537,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in both,NA,C28 H34 O12 S2,626.14937,Lignin
Feature0163,25.023383391307323,0,-25.023383391307323,0.021592715125815287,0.07709324994893094,Downregulated,0.021592715125815287,0.008789893477962048,Label in control,NA,C35 H61 N2 O5 P,620.42949,Lipid
Feature0162,23.027600460985308,3.803461745078072,-19.224138715907237,0.04603510716036463,0.07709324994893094,Downregulated,0.04603510716036463,0.008789893477962047,Label in both,NA,C35 H57 N2 O5 P,616.39823,Lipid
Feature0161,23.535053631110998,0,-23.535053631110998,0.021592715125815287,0.07709324994893094,Downregulated,0.021592715125815287,0.008789893477962048,Label in control,NA,C38 H62 O6,614.45287,Lipid
Feature0160,25.429613408119934,5.971520972295379,-19.458092435824554,0.04603510716036463,0.07709324994893094,Downregulated,0.04603510716036463,0.008789893477962047,Label in control,NA,C25 H45 N2 O13 P,612.26381,Protein
Feature0158,26.24368455744412,0,-26.24368455744412,0.021592715125815287,0.07709324994893094,Downregulated,0.021592715125815287,0.008789893477962048,Label in control,"(1S,5S,7S)-3-(3,4-Dihydroxybenzoyl)-4-hydroxy-5-[(2R)-2-isopropyl-5-methylhexyl]-8,8-dimethyl-1,7-bis(3-methylbutyl)bicyclo[3.3.1]non-3-ene-2,9-dione",C38 H58 O6,610.42172,Lipid
Feature0157,24.457525958884098,18.42227761483737,-6.035248344046728,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in both,Rutin,C27 H30 O16,610.15638,Lignin
Feature0156,27.47984975178529,19.87598605574022,-7.603863696045071,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in both,Rutin,C27 H30 O16,610.15435,Lignin
Feature0155,26.240520975817876,16.90088053559783,-9.339640440220045,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in both,NA,C26 H31 N2 O13 P,610.15435,Lignin
Feature0154,24.457525958884098,4.9650217324859325,-19.492504226398164,0.04603510716036463,0.07709324994893094,Downregulated,0.04603510716036463,0.008789893477962047,Label in control,Rutin,C27 H30 O16,610.15435,Lignin
Feature0151,21.950097821689923,24.961498599198144,3.0114007775082214,0.06407750645105947,0.07709324994893094,Upregulated,0.06407750645105947,0.008789893477962047,Label in both,NA,C27 H39 N2 O11 P,598.22719,Lignin
Feature0150,25.714240029000557,21.377894772830164,-4.336345256170393,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in control,NA,C27 H39 N2 O11 P,598.22718,Lignin
Feature0148,24.796251732424725,21.000317168074968,-3.795934564349757,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in control,NA,C26 H35 N2 O12 P,598.19045,Lignin
Feature0147,17.91912476032335,23.72567861600296,5.80655385567961,0.06407750645105947,0.07709324994893094,Upregulated,0.06407750645105947,0.008789893477962047,Label in control,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-seryl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",C29 H29 N2 O10 P,596.15383,Lignin
Feature0146,16.111791257081435,23.28039213502535,7.168600877943916,0.06407750645105947,0.07709324994893094,Upregulated,0.06407750645105947,0.008789893477962047,Label in control,"2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-4-oxo-4H-chromen-3-yl 6-O-β-D-xylopyranosyl-β-D-glucopyranoside",C26 H28 O16,596.1387,Lignin
Feature0145,30.11709837215248,18.43192780527933,-11.68517056687315,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in control,"2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-4-oxo-4H-chromen-3-yl 6-O-β-D-xylopyranosyl-β-D-glucopyranoside",C26 H28 O16,596.13842,Lignin
Feature0144,25.678444013033605,15.589391005904002,-10.089053007129603,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in both,NA,C26 H46 N2 O11 S,594.28116,Protein
Feature0143,25.949122514460655,19.26448208854409,-6.684640425916566,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in both,NA,C28 H42 N4 O8 S,594.27164,Lipid
Feature0142,26.224868972526217,18.475271855710524,-7.749597116815693,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in treatment,NA,C26 H31 N2 O12 P,594.15921,Lignin
Feature0141,23.762830931759275,19.060495889886457,-4.702335041872818,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in both,"5,7-Dihydroxy-2-(4-hydroxyphenyl)-4-oxo-4H-chromen-3-yl 6-O-(6-deoxyhexopyranosyl)hexopyranoside",C27 H30 O15,594.15921,Lignin
Feature0140,23.93089871097302,13.63567044326269,-10.295228267710328,0.068764678354851,0.07902806318393324,Downregulated,0.068764678354851,0.009010493883920903,Label in control,NA,C26 H31 N2 O12 P,594.15921,Lignin
Feature0139,24.76746610906283,18.446848649113484,-6.3206174599493465,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in control,NA,C28 H26 N4 O11,594.15921,Lignin
Feature0138,18.43112707743631,25.562698391987297,7.131571314550985,0.06407750645105947,0.07709324994893094,Upregulated,0.06407750645105947,0.008789893477962047,Label in control,tiliroside,C30 H26 O13,594.13822,Lignin
Feature0137,24.001468435571454,0,-24.001468435571454,0.021592715125815287,0.07709324994893094,Downregulated,0.021592715125815287,0.008789893477962048,Label in control,Triisononyl trimellitate,C36 H60 O6,588.43957,Lipid
Feature0136,0,15.306427283337664,15.306427283337664,0.021592715125815287,0.07709324994893094,Upregulated,0.021592715125815287,0.008789893477962048,Label in treatment,NA,C25 H44 O15,584.26856,Amino Sugar
Feature0133,20.454294136993788,25.18955118339214,4.7352570463983525,0.06407750645105947,0.07709324994893094,Upregulated,0.06407750645105947,0.008789893477962047,Label in control,NA,C29 H33 N2 O5 P3,582.15913,Lignin
Feature0132,22.628614421702846,24.50241377483352,1.873799353130675,0.06407750645105947,0.07709324994893094,Upregulated,0.06407750645105947,0.008789893477962047,Label in control,NA,C19 H37 N O15 P2,581.16225,Carbohydrate
Feature0130,24.60882265048597,7.7274577462722345,-16.881364904213733,0.06397706346338605,0.07709324994893094,Downregulated,0.06397706346338605,0.008789893477962048,Label in control,NA,C25 H45 N2 O11 P,580.27378,Protein
Feature0129,23.538588957461698,26.29027665216956,2.7516876947078615,0.06407750645105947,0.07709324994893094,Upregulated,0.06407750645105947,0.008789893477962047,Label in control,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",C29 H29 N2 O9 P,580.15856,Lignin
Feature0128,24.701758156004438,22.289416086253837,-2.4123420697506006,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in control,"Methyl N-[(9H-fluoren-9-ylmethoxy)carbonyl]-L-alanyl-3-(2-hydroxy-2-oxido-4H-1,3,2-benzodioxaphosphinin-6-yl)-L-alaninate",C29 H29 N2 O9 P,580.15856,Lignin
Feature0127,26.42176096805065,17.49023457565343,-8.931526392397217,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in control,NA,C20 H29 N4 O14 P,580.14336,Tannin
Feature0126,23.40070354191515,18.432166060118302,-4.968537481796847,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in control,NA,C25 H29 N2 O12 P,580.14336,Lignin
Feature0125,27.091411838130387,17.85658309324367,-9.234828744886716,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in both,NP-002737,C26 H28 O15,580.14332,Lignin
Feature0122,26.51038870568891,17.125953661512685,-9.384435044176225,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in both,NA,C22 H43 N8 O6 P S,578.27677,Lipid
Feature0121,16.914062236568224,25.351002953913035,8.436940717344811,0.06407750645105947,0.07709324994893094,Upregulated,0.06407750645105947,0.008789893477962047,Label in both,NA,C25 H43 N2 O9 P S,578.24047,Protein
Feature0117,24.396917097414878,27.198114964746644,2.8011978673317657,0.06407750645105947,0.07709324994893094,Upregulated,0.06407750645105947,0.008789893477962047,Label in control,(+)-Procyanidin B2,C30 H26 O12,578.14291,Lignin
Feature0116,25.971153102856242,25.23077108133763,-0.740382021518613,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in control,NA,C29 H27 N2 O9 P,578.14288,Lignin
Feature0115,27.108210597268865,22.742605904263495,-4.36560469300537,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in both,(+)-Procyanidin B2,C30 H26 O12,578.14287,Lignin
Feature0113,19.049327288040033,26.364049102176928,7.314721814136895,0.06407750645105947,0.07709324994893094,Upregulated,0.06407750645105947,0.008789893477962047,Label in control,Procyanidin A2,C30 H24 O12,576.12739,Condensed HC
Feature0112,10.255670485235683,24.97946185245464,14.723791367218958,0.06397706346338605,0.07709324994893094,Upregulated,0.06397706346338605,0.008789893477962048,Label in treatment,NA,C26 H37 N2 O10 P,568.21633,Lignin
Feature0111,9.131119070829255,23.39898180103107,14.267862730201815,0.06397706346338605,0.07709324994893094,Upregulated,0.06397706346338605,0.008789893477962048,Label in treatment,"(1S,2S)-2-Hydroxy-4,4,6,6-tetramethyl-2-(2-methyl-1-propen-1-yl)-3,5-dioxocyclohexyl 6-O-(3,4,5-trihydroxybenzoyl)-beta-D-glucopyranoside",C27 H36 O13,568.21614,Lignin
Feature0109,27.51886857036242,20.80185189133789,-6.717016679024532,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in treatment,NP-013098,C26 H28 O14,564.14861,Lignin
Feature0107,27.165546268881105,18.627234794485357,-8.538311474395748,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in both,3-Hydroxy-2-(palmitoyloxy)propyl 6-deoxy-6-sulfohexopyranoside,C25 H48 O11 S,556.29225,Protein
Feature0106,24.672091357530004,12.854665065886783,-11.817426291643221,0.068764678354851,0.07902806318393324,Downregulated,0.068764678354851,0.009010493883920903,Label in control,NA,C24 H45 N2 O10 P,552.27876,Protein
Feature0105,22.00375630896575,26.310138140624765,4.306381831659014,0.06407750645105947,0.07709324994893094,Upregulated,0.06407750645105947,0.008789893477962047,Label in control,"[7-Hydroxy-1-(4-hydroxy-3,5-dimethoxyphenyl)-3-(hydroxymethyl)-6,8-dimethoxy-1,2,3,4-tetrahydro-2-naphthalenyl]methyl pentopyranoside",C27 H36 O12,552.22135,Lignin
Feature0104,17.770404562479584,27.495443294007565,9.725038731527981,0.06407750645105947,0.07709324994893094,Upregulated,0.06407750645105947,0.008789893477962047,Label in control,"[7-Hydroxy-1-(4-hydroxy-3,5-dimethoxyphenyl)-3-(hydroxymethyl)-6,8-dimethoxy-1,2,3,4-tetrahydro-2-naphthalenyl]methyl pentopyranoside",C27 H36 O12,552.22134,Lignin
Feature0103,26.341536225578984,16.960578529763733,-9.380957695815251,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in both,NA,C23 H23 N2 O12 P,550.09668,Lignin
Feature0101,24.752972893973965,19.371526974834552,-5.381445919139413,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in both,NA,C25 H29 N2 O10 P,548.1535,Lignin
Feature0099,0,22.92399917451748,22.92399917451748,0.021592715125815287,0.07709324994893094,Upregulated,0.021592715125815287,0.008789893477962048,Label in treatment,NA,C30 H47 N2 O5 P,546.31971,Lipid
Feature0097,24.707740773876196,16.53738741499665,-8.170353358879545,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in control,NA,C24 H53 N3 O6 P2,541.33852,Lipid
Feature0096,19.338029763215147,23.90856984411736,4.570540080902212,0.06407750645105947,0.07709324994893094,Upregulated,0.06407750645105947,0.008789893477962047,Label in both,NA,C24 H31 N2 O10 P,538.16932,Lignin
Feature0095,20.84447365294504,28.029915639301596,7.185441986356555,0.06407750645105947,0.07709324994893094,Upregulated,0.06407750645105947,0.008789893477962047,Label in control,NA,C28 H29 N2 O5 P S,536.15362,Lignin
Feature0092,23.053455860167624,0,-23.053455860167624,0.021592715125815287,0.07709324994893094,Downregulated,0.021592715125815287,0.008789893477962048,Label in control,NA,C22 H42 O14,530.2583,Amino Sugar
Feature0090,9.542137467523483,23.834209376891575,14.292071909368092,0.06397706346338605,0.07709324994893094,Upregulated,0.06397706346338605,0.008789893477962048,Label in treatment,"(5E,9E,11E)-16-Hydroxy-1-oxo-11-{[2-oxo-2-(1-piperidinyl)ethoxy]imino}-3,4,7,8,11,12-hexahydro-1H-2-benzoxacyclotetradecin-14-yl dihydrogen phosphate",C24 H31 N2 O9 P,522.17429,Lignin
Feature0087,16.547798325398738,22.849223640224164,6.301425314825426,0.06407750645105947,0.07709324994893094,Upregulated,0.06407750645105947,0.008789893477962047,Label in treatment,NA,C24 H47 N4 O6 P,518.32477,Lipid
Feature0085,24.41313464442988,17.41256092769037,-7.00057371673951,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in control,NA,C21 H31 N2 O11 P,518.16411,Lignin
Feature0084,24.098533508329187,14.241753953020554,-9.856779555308632,0.068764678354851,0.07902806318393324,Downregulated,0.068764678354851,0.009010493883920903,Label in control,NA,C21 H41 N8 O P3,514.26316,Lipid
Feature0081,8.943332177775451,22.353217606687025,13.409885428911574,0.06397706346338605,0.07709324994893094,Upregulated,0.06397706346338605,0.008789893477962048,Label in treatment,NA,C16 H39 N4 O12 P,510.23169,Carbohydrate
Feature0077,27.136539479469057,13.003236399505115,-14.133303079963943,0.068764678354851,0.07902806318393324,Downregulated,0.068764678354851,0.009010493883920903,Label in both,NA,C24 H18 N4 O9,506.10643,Condensed HC
Feature0076,14.391330830694995,23.837906101217225,9.44657527052223,0.06407750645105947,0.07709324994893094,Upregulated,0.06407750645105947,0.008789893477962047,Label in treatment,NA,C23 H50 N6 O2 P2,504.34549,Lipid
Feature0075,0,24.437647304591323,24.437647304591323,0.021592715125815287,0.07709324994893094,Upregulated,0.021592715125815287,0.008789893477962048,Label in treatment,NP-003535,C30 H48 O6,504.34545,Lipid
Feature0074,24.782203788571298,11.11350686427349,-13.668696924297809,0.068764678354851,0.07902806318393324,Downregulated,0.068764678354851,0.009010493883920903,Label in control,NA,C21 H44 N2 O9 S,500.27545,Protein
Feature0070,10.539760594504115,24.20134711181166,13.661586517307546,0.06397706346338605,0.07709324994893094,Upregulated,0.06397706346338605,0.008789893477962048,Label in treatment,TCMDC-123865,C24 H28 N8 O4,492.22116,Lignin
Feature0069,9.86396356829685,25.200029730800903,15.336066162504054,0.06397706346338605,0.07709324994893094,Upregulated,0.06397706346338605,0.008789893477962048,Label in treatment,NA,C18 H42 N2 O7 P2 S,492.22115,Other
Feature0065,24.338584131497456,19.511133071997005,-4.827451059500451,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in control,NA,C18 H43 N4 O9 P,490.27804,Other
Feature0064,25.05559363114058,12.919527637288777,-12.136065993851805,0.068764678354851,0.07902806318393324,Downregulated,0.068764678354851,0.009010493883920903,Label in control,NA,C15 H28 N2 O12 P2,490.11155,Carbohydrate
Feature0063,16.17833328227128,25.204301227226296,9.025967944955017,0.06407750645105947,0.07709324994893094,Upregulated,0.06407750645105947,0.008789893477962047,Label in treatment,"(2α,3β,19α)-2,3,19-Trihydroxyolean-12-en-28-oic acid",C30 H48 O5,488.35053,Lipid
Feature0059,26.408504301019306,15.44076613237223,-10.967738168647076,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in control,NA,C26 H47 O2 P3,484.28036,Lipid
Feature0058,25.732038574278526,7.272204215806543,-18.459834358471984,0.06397706346338605,0.07709324994893094,Downregulated,0.06397706346338605,0.008789893477962048,Label in control,NA,C21 H42 N2 O8 S,482.2648,Protein
Feature0052,24.257079488143397,16.164475961903822,-8.092603526239575,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in both,NA,C25 H42 O4 P2,468.25754,Lipid
Feature0051,23.27661294830331,7.686904523741001,-15.589708424562309,0.06397706346338605,0.07709324994893094,Downregulated,0.06397706346338605,0.008789893477962048,Label in control,NA,C25 H42 O4 P2,468.25731,Lipid
Feature0050,9.260236109331046,22.10651071161643,12.846274602285384,0.06397706346338605,0.07709324994893094,Upregulated,0.06397706346338605,0.008789893477962048,Label in treatment,Plantagoside,C21 H22 O12,466.11139,Lignin
Feature0044,22.285334261889687,25.104165761678985,2.8188314997892974,0.06407750645105947,0.07709324994893094,Upregulated,0.06407750645105947,0.008789893477962047,Label in control,Decaffeoylverbascoside,C20 H30 O12,462.17404,Amino Sugar
Feature0043,22.023571592941494,26.156451967284646,4.132880374343152,0.06407750645105947,0.07709324994893094,Upregulated,0.06407750645105947,0.008789893477962047,Label in both,L-alpha-Glutamyl-L-tryptophyl-L-glutamic acid,C21 H26 N4 O8,462.17403,Lignin
Feature0042,10.23059844444095,24.576957923419197,14.346359478978247,0.06397706346338605,0.07709324994893094,Upregulated,0.06397706346338605,0.008789893477962048,Label in treatment,Taselisib,C24 H28 N8 O2,460.23139,Unsaturated HC
Feature0041,25.225405510399654,19.41544486923269,-5.809960641166963,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in both,NA,C15 H35 N8 O6 P,454.24177,Other
Feature0037,0,23.06636001591665,23.06636001591665,0.021592715125815287,0.07709324994893094,Upregulated,0.021592715125815287,0.008789893477962048,Label in treatment,"(6R)-5-Acetamido-2,6-anhydro-3,5-dideoxy-6-{(1R,2R)-1,2-dihydroxy-3-[4-(phenoxymethyl)-1H-1,2,3-triazol-1-yl]propyl}-L-threo-hex-2-enonic acid",C20 H24 N4 O8,448.15836,Lignin
Feature0036,27.30700332013918,19.021222340529057,-8.285780979610124,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in both,"(1ξ)-1,5-Anhydro-1-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxo-4H-chromen-8-yl]-D-galactitol",C21 H20 O11,448.10115,Lignin
Feature0033,22.80655150340821,8.722570229961207,-14.083981273447002,0.06397706346338605,0.07709324994893094,Downregulated,0.06397706346338605,0.008789893477962048,Label in control,NA,C20 H36 O10,436.23117,Protein
Feature0031,25.02411159396769,19.169231722182303,-5.854879871785386,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in control,MFCD00083286,C21 H30 N4 O6,434.21546,Lignin
Feature0028,25.109662690520743,17.282703800198473,-7.82695889032227,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in both,"1-[1-Benzyl-4-(4-benzyl-1-piperazinyl)-6-methyl-2-thioxo-1,2-dihydro-5-pyrimidinyl]ethanone",C25 H28 N4 O S,432.19974,Unsaturated HC
Feature0027,24.48108136263089,18.03415320063246,-6.446928161998429,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in control,"2-(4-Acetylphenoxy)-N-(6-amino-1-butyl-2,4-dioxo-1,2,3,4-tetrahydro-5-pyrimidinyl)-N-(2-methoxyethyl)acetamide",C21 H28 N4 O6,432.19974,Lignin
Feature0026,24.544951011354236,7.42353992503584,-17.121411086318396,0.06397706346338605,0.07709324994893094,Downregulated,0.06397706346338605,0.008789893477962048,Label in control,NP-018730,C21 H20 O10,432.1058,Lignin
Feature0025,23.693060331323643,17.578554165954213,-6.114506165369431,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in control,"2-[(6-Amino-2,4-dioxo-1-propyl-1,2,3,4-tetrahydro-5-pyrimidinyl)(butyl)amino]-2-oxoethyl 4-formylbenzoate",C21 H26 N4 O6,430.18403,Lignin
Feature0024,26.200020150673907,18.83542747553161,-7.364592675142298,0.06407750645105947,0.07709324994893094,Downregulated,0.06407750645105947,0.008789893477962047,Label in control,NA,C31 H14 N2 O,430.11137,Condensed HC
