FeatureID,control_means,treatment_means,log2FC,pval,pval.adj,Expression,fdrtool_pvalue,fdrtool_qval,label,Name,Formula,Calc. MW,Class
Feature0155,26.240520975817876,17.425517485111584,-8.815003490706292,0.027895133441256142,0.08997162757813601,Downregulated,0.027895133441256142,0.00541673946095708,Label in control,NA,C26 H31 N2 O13 P,610.15435,Lignin
Feature0150,25.714240029000557,21.17671278466684,-4.537527244333717,0.027545556474717507,0.08997162757813601,Downregulated,0.027545556474717507,0.005391162720238566,Label in control,NA,C27 H39 N2 O11 P,598.22718,Lignin
Feature0148,24.796251732424725,20.930190938517434,-3.866060793907291,0.0073813236747464935,0.05452655230699829,Downregulated,0.0073813236747464935,0.003144656868319034,Label in control,NA,C26 H35 N2 O12 P,598.19045,Lignin
Feature0146,16.111791257081435,24.77095170397962,8.659160446898184,0.031542874022986285,0.09706582464774259,Upregulated,0.031542874022986285,0.005696729659281461,Label in control,"2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-4-oxo-4H-chromen-3-yl 6-O-β-D-xylopyranosyl-β-D-glucopyranoside",C26 H28 O16,596.1387,Lignin
Feature0139,24.76746610906283,18.118201944875317,-6.649264164187514,8.265070770311212e-4,0.018927012064012674,Downregulated,8.265070770311212e-4,0.0011310868021438762,Label in control,NA,C28 H26 N4 O11,594.15921,Lignin
Feature0138,18.43112707743631,26.08230263873079,7.65117556129448,0.004142647198178565,0.039982154310415255,Upregulated,0.004142647198178565,0.00233505971780784,Label in control,tiliroside,C30 H26 O13,594.13822,Lignin
Feature0137,24.001468435571454,0,-24.001468435571454,0.031790117242710456,0.09706582464774259,Downregulated,0.031790117242710456,0.005714296936098354,Label in control,Triisononyl trimellitate,C36 H60 O6,588.43957,Lipid
Feature0130,24.60882265048597,15.454915492544469,-9.1539071579415,0.03404476223862462,0.09745313190806297,Downregulated,0.03404476223862462,0.005867163231451199,Label in control,NA,C25 H45 N2 O11 P,580.27378,Protein
Feature0127,26.42176096805065,16.465899068031433,-9.955861900019215,0.0042159399707990056,0.039982154310415255,Downregulated,0.0042159399707990056,0.0023490460226061457,Label in control,NA,C20 H29 N4 O14 P,580.14336,Tannin
Feature0126,23.40070354191515,19.060410495069327,-4.340293046845822,0.016443888269444987,0.07172931571985555,Downregulated,0.016443888269444987,0.004306158060353335,Label in control,NA,C25 H29 N2 O12 P,580.14336,Lignin
Feature0122,26.51038870568891,17.977750603133096,-8.532638102555815,0.02418940813894636,0.08792657879077327,Downregulated,0.02418940813894636,0.005123331470426042,Label in control,NA,C22 H43 N8 O6 P S,578.27677,Lipid
Feature0107,27.165546268881105,18.921084280556997,-8.244461988324108,0.0012086546567055168,0.021290916645043335,Downregulated,0.0012086546567055168,0.0012818190740297314,Label in control,3-Hydroxy-2-(palmitoyloxy)propyl 6-deoxy-6-sulfohexopyranoside,C25 H48 O11 S,556.29225,Protein
Feature0106,24.672091357530004,17.1137045533233,-7.558386804206705,0.0033531453254345553,0.039982154310415255,Downregulated,0.0033531453254345553,0.0021608137067922074,Label in control,NA,C24 H45 N2 O10 P,552.27876,Protein
Feature0097,24.707740773876196,17.907118111024424,-6.800622662851772,0.02460200897260307,0.08802906335509536,Downregulated,0.02460200897260307,0.005158607624822951,Label in control,NA,C24 H53 N3 O6 P2,541.33852,Lipid
Feature0096,19.338029763215147,24.195183469907423,4.8571537066922765,0.016601108005032072,0.07172931571985555,Upregulated,0.016601108005032072,0.004318461557558945,Label in control,NA,C24 H31 N2 O10 P,538.16932,Lignin
Feature0085,24.41313464442988,16.76485551177442,-7.6482791326554604,7.718027842899095e-4,0.018927012064012674,Downregulated,7.718027842899095e-4,0.0011209380816813842,Label in control,NA,C21 H31 N2 O11 P,518.16411,Lignin
Feature0077,27.136539479469057,16.690919255737835,-10.445620223731222,0.021112865374229843,0.0805807695116439,Downregulated,0.021112865374229843,0.004835994950809066,Label in control,NA,C24 H18 N4 O9,506.10643,Condensed HC
Feature0065,24.338584131497456,18.79880827494965,-5.539775856547806,0.016548781029135227,0.07172931571985555,Downregulated,0.016548781029135227,0.004314384802973353,Label in control,NA,C18 H43 N4 O9 P,490.27804,Other
Feature0064,25.05559363114058,17.26655833393584,-7.789035297204741,0.013547335883997194,0.07023441221458548,Downregulated,0.013547335883997194,0.004045918031051701,Label in control,NA,C15 H28 N2 O12 P2,490.11155,Carbohydrate
Feature0059,26.408504301019306,17.480775094811992,-8.927729206207314,0.019413368675230462,0.0793230452237368,Downregulated,0.019413368675230462,0.004656250130744542,Label in control,NA,C26 H47 O2 P3,484.28036,Lipid
Feature0058,25.732038574278526,14.544408431613085,-11.18763014266544,0.0028744992886642396,0.03657001872800616,Downregulated,0.0028744992886642396,0.0020285537379956028,Label in control,NA,C21 H42 N2 O8 S,482.2648,Protein
Feature0036,27.30700332013918,18.754358797077277,-8.552644523061904,0.02100932952976173,0.0805807695116439,Downregulated,0.02100932952976173,0.004825508650433081,Label in control,"(1ξ)-1,5-Anhydro-1-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxo-4H-chromen-8-yl]-D-galactitol",C21 H20 O11,448.10115,Lignin
Feature0026,24.544951011354236,14.84707985007168,-9.697871161282556,0.030821641355064003,0.09668706671657064,Downregulated,0.030821641355064003,0.005644519384903371,Label in control,NP-018730,C21 H20 O10,432.1058,Lignin
Feature0024,26.200020150673907,18.230357359905305,-7.969662790768602,0.010655718567279857,0.06620504224714831,Downregulated,0.010655718567279857,0.0037013133364855633,Label in control,NA,C31 H14 N2 O,430.11137,Condensed HC
Feature0010,24.578775932566018,16.163325441364464,-8.415450491201554,0.011698811387263867,0.06697569519208563,Downregulated,0.011698811387263867,0.0038378621007162574,Label in control,"Ethyl 1-benzyl-2-imino-5-oxo-1,5-dihydro-2H-dipyrido[1,2-a:2',3'-d]pyrimidine-3-carboxylate",C21 H18 N4 O3,374.13705,Lignin
Feature0009,25.218713557765568,16.94435267664133,-8.274360881124238,0.013200999538816906,0.07023441221458548,Downregulated,0.013200999538816906,0.004009824952224861,Label in control,2-O-acetyl-alpha-D-abequopyranosyl-(1->3)-alpha-D-mannopyranose,C14 H24 O10,352.13733,Carbohydrate
Feature0004,26.95392588478385,18.437320052072224,-8.516605832711626,0.0022548854079632724,0.030374632848446433,Downregulated,0.0022548854079632724,0.0018147292238274474,Label in control,A-12(13)-EpODE,C18 H30 O3,294.2197,Lipid
Feature0001,25.915122443607387,19.53611013397608,-6.379012309631307,0.025158466974433413,0.08863521441761925,Downregulated,0.025158466974433413,0.005205080505116446,Label in control,Pinolenic acid,C18 H30 O2,278.22476,Lipid
